ID	Length	String
STR_VOTE_BANGGONG	12	江湖贡献奖励
STR_GUILD_SALARYTIP4	32	未领取的俸钱将会返还回帮会资金。
STR_TANLENT_TITLE	8	镇派经脉
STR_MIJING_INTRODUCE	8	秘境介绍
STR_MIJING_BACKGROUND	8	秘境背景
STR_ZHUANGBEI_DROP	8	装备掉落
STR_MYSTERIOUS_NOT	16	进入秘境不再显示
STR_MYSTERIOUS_YES	12	开启秘境提示
STR_PROMISED_State	8	战斗状态
STR_TONG_WAR_TIP	35	<text>text="帮会正在开战中" </text>
STR_WUXING_FEPRODUCE	6	五行石
STR_TITLE_ZHAOSHOU	4	招收
STR_TITLE_SHENGQING	4	申请
STR_GANG_LIST	8	帮会列表
STR_EQUIP_GANGS	8	推荐帮会
STR_NAME_BOSS	6	帮主名
STR_TITLE_APPLICATION	8	申请加入
STR_RANKING_GANGS	8	帮会排名
STR_RECOMMEND_NEXT	16	下周推荐名单竞标
STR_RECOMMEND_BEFORE	17	当前最低竞标费用:
STR_RECOMMENDLIST_MYBID	9	我的出价:
STR_RECOMMENDLIST_LIMIT	22	(加价最低限额:       )
STR_MONEY_OPTION	6	贡献值
STR_GUILDLIST_ENREGISTER	8	帮会登记
STR_GUILDLIST_ADLIST_CD	46	你所在的帮会已登记成功，24小时内只能登记一次。
STR_ADD_ADLIST_TIP	60	登记成功需要消耗一定的帮会资金，并至少会有一小时的上榜时间。
STR_TOP_TEN_NOTE	16	(请输入帮会资金)
STR_LEVEL_SEVENTYFIVE	2	75
STR_LEVEL_EIGHTY	2	80
STR_HERLP_QUESTTITLE	28	1-90级各等级段推荐任务区域：
STR_HERLP_SKILLTITLE	46	1-90级各等级段需学习的门派内功心法及特色轻功：
STR_HELP_SKILLTIP2	66	2.每个门派均有独门的轻功，想要习得本门轻功需先完成特定的任务才可。
STR_HELP_SKILLTIP3	56	3.蹑云逐月第三、四重均需完成相关的任务才可获得武学秘笈。
STR_HELPER_Filter8	16	下次登录不再弹出
STR_PLUGINS_TIP1	12	插件过期提醒
STR_PLUGINS_TIP2	102	由于客户端版本更新，您的插件版本已经过期，如果继续加载过期插件，将有可能影响界面错乱或是不能正常游戏。
STR_PLUGINS_TIP3	16	取消加载过期插件
STR_PLUGINS_TIP4	16	继续加载过期插件
STR_PLUGINS_TIP5	14	确定并进入游戏
STR_HELP_STITLE1	8	社交互动
STR_HELP_STITLE2	8	聊天互动
STR_HELP_STITLE3	4	社交
STR_HELP_STITLE4	4	组队
STR_HELP_STITLE5	4	交易
STR_HELP_STITLE1MSG1	62	社交互动主要包括：聊天互动、社交、交易、组队、师徒等方面内容。
STR_HELP_STITLE2MSG1	99	1、左键点击或按Enter回车键激活聊天输入框，输入文字后再次点击回车键即可发送信息，按R键可以快速回复。
STR_HELP_STITLE2MSG2	97	2、除了文字交流以外，您还可以通过点击对话栏最右侧的“笑脸”图标来展示角色不同的动作，来增加乐趣。
STR_HELP_STITLE2MSG3	109	3、聊天分为多个频道，方便针对不同场合以及聊天对象来选择。目前有近聊、地图、帮会、门派、阵营、队伍等多个频道。
STR_HELP_STITLE2MSG4	112	4、通过Ctrl+左键点击任务面板里的“任务名”或背包内的“物品图标”时，可把该名称快速显示在聊天栏中，供其他人查看。
STR_HELP_STITLE3MSG1	115	1、右键点击附近玩家的小头像，在弹出的交互面板中选择“好友”即可将对方加为好友。对方后确定申请后将和您结为双向好友。
STR_HELP_STITLE3MSG2	102	2、按O键打开社交界面，点击添加好友图标，在弹出的添加好友界面可以通过输入玩家姓名来添加不在身边的好友。
STR_HELP_STITLE3MSG3	119	3、在社交界面中左键点击好友名称会弹出好友的详细信息面板，包括好友名称、等级、门派和好感度等，还能自定义分组和备注内容。
STR_HELP_STITLE3MSG4	71	4、右键点击聊天栏中的玩家名字，在弹出的交互面板中可进行屏蔽玩家的操作。
STR_HELP_STITLE3MSG5	115	5、15级以上才可以添加别的玩家为仇人。右键点击玩家小头像，在弹出的交互面板上选择“加为仇人”即可将对方加入仇人名单。
STR_HELP_STITLE4MSG1	144	1、右键点击附近玩家的小头像，在弹出的交互面板中选择“组队”即可发送组队请求。对方收到您的请求后选择“接受”即可加入您的队伍。一个小队最多5个人。
STR_HELP_STITLE4MSG2	49	2、组队后，小队将享有阵法效果，将大大提升战斗力。
STR_HELP_STITLE4MSG3	123	3、组队后，队友在大地图和小地图上以蓝色圆点表示所在位置。右键点击小地图某处会有“黄色动态波纹”显示，方便您召集附近的队友。
STR_HELP_STITLE4MSG4	163	4、队长可以选择分配方式、分配物品品质、阵眼（发起阵法的核心人物），或将这三种权限分配给队伍中的任意队友。同时还能选择标记目标，方便队长标记不同目标，指挥多人战斗。
STR_HELP_STITLE4MSG5	113	5、当您帮助队友完成某个您已经完成的任务后，会获得一定的协助任务奖励。在任务界面右上方可以查看当前可协助任务状态。
STR_HELP_STITLE5MSG1	125	1、右键点击附近玩家的小头像，在弹出的交互面板中选择“交易”即可发送交易请求。对方收到交易请求后选择“接受”即可打开交易界面。
STR_HELP_STITLE5MSG2	93	2、鼠标右键单击或拖拽背包内的物品，即可将物品移至交易界面的交易位上。只有非绑定物品才可交易。
STR_HELP_STITLE5MSG3	81	3、想要交易银两的话，只需在交易界面上方的输入框内直接输入想要交易的银两数目即可。
STR_HELP_SKILLTIP4	94	3.部分招式需要其他招式的配合才可施展或是发挥更大的功效，例如：天策的龙牙需要配合穿云才可施放。
STR_HELP_MIDDLEMAPTIP1	8	共享任务
STR_HELPER_MIDDLEMAPTIP2	8	放弃任务
STR_HELPER_MIDDLEMAPTIP3	8	追踪任务
STR_HELPER_MIDDLEMAPTIP4	8	取消追踪
STR_JOINUS	8	招贤纳士
STR_RANDOM_SHUJI	4	书籍
STR_RANDOM_CAILIAO	4	材料
STR_SPEAK_VOLUME	12	角色对话音量
STR_PQ_FIELDPQ	12	世界公共任务
STR_TITLE_OPTIONSEVICE	8	增值服务
STR_BATTLEFIELD_DGPAGE	8	战场排队
STR_BATTLE_REWARD_TIP	28	进入战场，你将获得以下奖励：
STR_BATTLEFIELD_TIPS	71	每日12点至次日凌晨1点可获得战阶积分奖励；同时首次胜利将会获得额外奖励。
STR_LOGIN_KINGSOFT2	26	文网游备字[2011]C-RPG041号
STR_MONEY_TITLE1	6	金钱：
STR_TITLE_MESLINE_SETTINGS	4	设置
STR_FE_QUICKLVUP	8	快速精炼
STR_FE_QUICKTITLE	14	五行石快速精炼
STR_FE_QUICKTIP	30	请选择精炼后所得五行石相关信息
STR_FE_QUICKSELECT1	14	* 请选择类型：
STR_FE_QUICKSELECT2	14	* 请选择等级：
STR_FE_QUICKSELECT3	14	* 请填写数量：
STR_FE_QUICKTIP1	4	消耗
STR_FE_QUICKTIP2	16	不绑定的五行石、
STR_FE_QUICKTIP3	10	精力及金钱
STR_FE_QUICKTITLE1	8	消耗资源
STR_FE_QUICKTITLE2	6	消耗量
STR_FE_QUICKTITLE3	6	拥有量
STR_FE_CHANGEPANEL	8	普通精炼
STR_FE_FEEAENTITLE	13	*最终可获得：
STR_LOGIN_KINGSOFT3	31	出版物ISBN号：978-7-89989-182-7
STR_LOGIN_KINGSOFT4	33	批准文号：科技与数字【2011】259号
STR_LOGIN_KINGSOFT5	26	著作权登记号：2010SRBJ0227
STR_HURT_STAT	14	伤害(治疗)统计
STR_SKILL_NAME	8	技能名称
STR_HURT_DEGREE	4	次数
STR_HURT	9	伤害/治疗
STR_HURT_PROPORTION	4	比重
STR_SKILL_START	12	具体技能统计
STR_SKILL_STYLE	8	技能类型
STR_START_LEAST	4	最小
STR_START_AVERAGE	4	平均
STR_START_MOST	4	最大
STR_FIGHTING_SWITCH	29	点击切换：单次数据 / 全程统计
STR_FIGHTING_HISTORY	20	查看当前统计历史记录
STR_FIGHTING_OUTPUT	24	发布统计信息到指定的频道
STR_FIGHTING_CLEAR	12	清除统计数据
STR_FIGHTING_TYPE	12	切换统计类型
STR_FIGHTING_STITLE	8	战斗相关
STR_DAMAGE_STITLE	8	伤害统计
STR_TRADE_EXPLANE	36	交易物品发生过改变请仔细确认后交易。
STR_MONTHLYCARD_TITLE1	12	求购通宝时间
STR_MONTHLYCARD_MODE1	10	求购模式：
STR_MONTHLYCARD_TIME1	10	求购时间：
STR_MONTHLYCARD_VALUE1	10	求购价格：
STR_MONTHLYCARD_MONEY	10	拥有金额：
STR_MONTHLYCARD_EXPLAIN1	10	求购说明：
STR_MONTHLYCARDP_BUYER	6	求购者
STR_MONTHLYCARDP_DAYS1	8	求购时间
STR_BUY1	4	成交
STR_CANCEL_SELL1	8	取消求购
STR_MONTHLYCARDP_BUY1	8	求购通宝
STR_SOLD_TIME1	12	通宝换购金钱
STR_MONTHLYCARD_VALUE2	10	手续费用：
STR_MONEY_SELL	4	求购
STR_KOREA_LOGO	12	开启标识提示
STR_FULLSCREEN_PANEL	14	窗口最大化模式
STR_FRIEND_EBLACKLIST_QICHANG	8	屏蔽气场
STR_MERGE_DAMAGE	12	配合子弹出现
STR_SKILL_TITLE	8	技能名字
STR_TONG_BUILD_FINISH	8	建设完成
STR_TONG_BUILD_GANG_UNSTART	14	未开启工房建设
STR_TONG_BUILD_DAN_UNSTART	14	未开启丹房建设
STR_TONG_START_ZHUJIUJIE	10	击杀猪九戒
STR_TONG_START_PIG	8	开启活动
STR_TITLE_TONGBAO	6	通宝：
STR_TITLE_BARBERSHOP	4	易容
STR_HAIRSHOP_TITLE	8	花费明细
STR_HAIRSHOP_TIP	54	少林侠士需完成少林代掌门玄钟给予的任务，方可进行易容。
STR_MINIMAP_RANK	92	<text>text="风云录" font=163 </text><text>text="\\\n记录每周江湖风云排名。" font=106 </text>
STR_SKILL_COOLDOWN	12	显示技能栏CD
STR_INTERCALATE_PASSWORD	8	设置密码
STR_AFFIRM_PASSWORD	8	确认密码
STR_QUIZ_PASSWORD	8	密码提问
STR_ANSWER_PASSWORD	8	回答问题
STR_UNLOCKING_PASSWORD	4	解锁
STR_CANCEL_RESET	8	取消重置
STR_RESET_PASSWORD	8	重置密码
STR_BATTLE_MAP_SWITCH	14	开启战场小地图
STR_CAMP_QUEUE_TIP	12	攻防排队配置
STR_UISET_MX	20	模型精度(需重启游戏)
STR_TANGMEN_ANQI	6	千机匣
STR_XIAOYAOWW	8	逍遥问问
STR_FE_RESET	8	属性重铸
STR_FE_FECOLORSTONE	10	五彩石精炼
STR_FE_CSTIP1	34	加入一颗同等级五彩石可进行属性重铸
STR_FE_CSTIP2	30	加入八颗同等级五彩石可进行精炼
STR_PERSONALLY_APPRENTICE	8	亲传弟子
STR_PERSONALLY_MASTER	8	亲传恩师
STR_FIND_JHYL	12	查询江湖资历
STR_APPRENTICE_CLASS	9	传授等级:
STR_TITLE_APPRENTICE	13	可收亲传弟子:
STR_MENTOR__PATXT	577	       满80级的大侠可以收亲传弟子。\n       在资料片《巴蜀风云》开启后新建立的帐号，能拥有一个可成为亲传弟子的角色。       账号中其中一个角色可拜其他玩家为亲传恩师，当这个角色成为亲传弟子后，帐\n号下的其他角色不能再拜亲传恩师。\n       注：在《巴蜀风云》资料片开启前没有充值记录的帐号，也视为拥有亲传弟子的资格。\n       当你成为亲传恩师后，每当亲传弟子在完成英雄秘境日常《大战》系列时，系统将发送奖励邮件给你。每份奖励邮件可获得侠义值、江湖贡献值、监本印文和威望值的奖励，所有的奖励将无视周上限。\n       江湖资历越高的大侠，其传授等级越高，进而可以收越多的亲传弟子，最多3个。
STR_MENTOR__PMTXT	422	       在资料片《巴蜀风云》开启后新建立的帐号，能拥有一个可成为亲传弟子的角色。账号中其中一个角色可拜其他玩家为亲传恩师，当这个角色成为亲传弟子后，帐号下的其他角色不能再拜亲传恩师。\n       注：在《巴蜀风云》资料片开启前没有充值记录的帐号，也视为拥有亲传弟子的资格。\n       未满80级或满80级未满14天的小侠才能成为亲传弟子。\n       当你成为亲传弟子后，每当完成英雄秘境日常《大战》系列时，将额外获得江湖贡献值和威望值奖励。
STR_WORSHIP__MENTOR	10	拜亲传恩师
STR_TITLE_MENTOR_LEAVE	4	出师
STR_FIND_THE_APPRENTICE	10	拜亲传恩师
STR_TITLE_MASTER	8	亲传恩师
STR_TITLE_APPRENTICE	8	亲传弟子
STR_BATTTLE_MAP_SETTING	8	功能配置
STR_PROPERTY_ENERGY	4	能量
STR_RANKINGON_TITLE	6	排名：
STR_V_L_TITLE	5	胜-负
STR_PCHANGC_QUEUE	8	个人场次
STR_TITLE_CHANGC	8	队伍场次
STR_FRIEND_ADD	8	添加成员
STR_PCHANGC_UNDER	10	个人贡献点
STR_PCHANGC_UNDER2	10	个人贡献：
STR_SYSTEM_AMPHITHEATER	150	<text>text="名剑大会" font=65 </text><text>text="  （<KEY TOGGLE_ARENA_PANEL>）"font=65</text><text>text="\\\n点击打开名剑大会界面。" font=106 </text>
STR_UISET_ARENA	10	离开论剑台
STR_INTRODUCTION_ARENA	231	       名剑大会，十年一开，藏剑山庄再开论剑大比，择数处武林圣地为论剑台。论剑台上，可供高手于上比武论剑，自有藏剑山庄之庄客记录演武胜负于论剑榜上。此次论剑，特有藏剑山庄高手匠人或打造或收集之利刃宝甲为酬，专供当代武学高手论剑争雄。
STR_TITLE_ARENA	8	名剑大会
STR_JIESUAN_TITLE	4	结算
STR_JIFEN_GRADEON	6	积分：
STR_TEAM_ARENA	8	名剑队名
STR_HELPER_ACTIVE	8	活动广告
STR_STAT_TOWFORMAT	20	同时显示数值和百分比
STR_PROPERTY_SJZ	6	神机值
STR_TM_QIANJI_XIA	24	点击打开(关闭)唐门千机匣
STR_SPRINT_POWER	198	<text>text="气力值" font=65 </text><text>text="\\\n双击W键，进入新轻功状态；按住W键，保持新轻功状态；松开W键，结束轻功状态。在新轻功状态中，连续点击空格键，可以在空中做出各式动作。" font=106 </text>
STR_QINGONG_CLOSE	8	轻功镜头
STR_UISETTING_PARTY_SHOW	10	组队时显示
STR_ACTIVE_AWARD	10	可领取奖励
STR_TITLE_MODIFY_PASSWORD	8	修改密码
STR_TITLE_OLD_PASSWORD	6	旧密码
STR_TITLE_NEW_PASSWORD	6	新密码
STR_LOOTROLL_NO	4	不要
STR_TIP_ROLLCANCEL_NO	96	<text>text="不要" font=163 </text><text>text="\\\n这件物品不适合我，我不要它！" font=106 </text>
STR_TIP_GREED_LEAKAGE	100	<text>text="捡漏" font=163 </text><text>text="\\\n这件物品不适合我，但是我也想要！" font=106 </text>
STR_TIP_ROLL_TAKE	98	<text>text="我要" font=163 </text><text>text="\\\n我想要这件物品！我要参与分配！" font=106 </text>
STR_LOOTROLL_ROLL_TAKE	4	我要
STR_LOOTROLL_GREED_LEAKAGE	4	捡漏
STR_MODIFY_PASSWORD	22	右键点击，可以修改密码
STR_HAIRSHOP_TIP1	32	下次更换此发型只需花费1500通宝。
STR_OPEN_QJX	18	点击可打开千机匣。
STR_BANK_SAVE	18	将金钱存入储物箱中
STR_BANK_TAKE	16	将金钱取出储物箱
STR_MINIMAP_CIPHERLOCK	124	<text>text="安全锁(角色下线后自动锁定)" font=163 </text><text>text="\\\n锁定角色交易等操作，保障财产安全。" font=106 </text>
STR_RANGE_PROVIDE	8	锁定范围
STR_RANGE_CHOICE	8	可选锁定
STR_CONFIRMATION_PASSWORD	8	再次确认
STR_PWCHOICE_TITLE	10	安全锁服务
STR_TYPE_TITLE	8	选择体型
STR_CHOICE_TITLE	8	选择门派
STR_EASY_TITLE	8	上手难度
STR_TITLE_INTRODUCE	8	内功心法
STR_TITLE_DEMONSTRATION	8	技能演示
STR_TITLE_ABILITY	4	能力
STR_TITLE_OUTBREAK	4	爆发
STR_TITLE_ENDURANCE	4	续航
STR_TITLE_AUXILIARY	4	辅助
STR_TITLE_CONTROL	4	控制
STR_TITLE_MABEUVER	4	机动
STR_WNDRANG_TRANSACTION	4	交易
STR_WNDRANG_AUCTION	6	拍卖行
STR_WNDRANG_SHOP	4	商店
STR_WNDRANG_MAIL	4	邮寄
STR_WNDRANG_DONATION	4	捐款
STR_WNDRANG_WAGE	4	工资
STR_WNDRANG_EQUIPMENT	4	装备
STR_WNDRANG_FIVEESTONE	6	五行石
STR_WNDRANG_WAREHOUSE	4	仓库
STR_WNDRANG_BHWAREHOUSE	8	帮会仓库
STR_WNDRANG_GIVEWAGE	8	发放俸钱
STR_WNDRANGE_DONATIOR	8	帮会捐赠
STR_WNDRANG_EQUIPMENTBRANCE	8	装备分解
STR_WNDRANG_EARNINGS	4	通宝
STR_WNDRANG_TRANSACTIONTIPS	22	无法与其他玩家进行交易
STR_WNDRANG_AUCTIONTIPS	22	无法使用拍卖行相关功能
STR_WNDRANG_SHOPTIPS	20	无法使用商店相关功能
STR_WNDRANG_MAILTIPS	18	无法邮寄和收取物品
STR_WNDRANG_DONATIONTIPS	20	无法使用捐赠相关功能
STR_WNDRANG_WAGETIPS	20	无法使用工资相关功能
STR_WNDRANG_EQUIPMENTTIPS	26	无法对装备进行相关功能操作
STR_WNDRANG_FIVEESTONETIPS	24	无法对五行石进行相关操作
STR_WNDRANG_WAREHOUSETIPS	20	无法使用仓库相关功能
STR_WNDRANG_BHWAREHOUSETIPS	24	无法使用帮会仓库相关功能
STR_WNDRANG_GIVEWAGETIPS	24	无法使用发放俸钱相关功能
STR_WNDRANGE_DONATIORTIPS	24	无法使用帮会捐赠相关功能
STR_WNDRANG_EQUIPMENTBRANCETIPS	24	无法使用装备分解相关功能
STR_WNDRANG_EARNINGSTIPS	22	无法进行通宝交易的操作
STR_TITLE_ABILITY_TXT	8	成长路线
STR_TITLE_TYPE_TXT	8	选择形象
STR_PAYREMIND_TIP	38	试玩账号需要充值后，才可进行以下操作：
STR_PAYREMIND_TITLE	8	付费提示
STR_FOCUS_TXT	14	失去焦点时播放
STR_CAMPINFO_TIPTITLE	12	士气获取方式
STR_CAMPINFO_TIP1	99	南屏昆仑之役，胜利阵营可获得300分。每场攻防结束时，激活首领数多的阵营可获得当前激活首领数*100积分。
STR_CAMPINFO_TIP2	64	每场攻防战结束时，激活首领数多的阵营可获得当前激活首领数*100分。
STR_CAMPINFO_TIPTITLE2	20	胜负判断及额外奖励：
STR_CAMPINFO_TIP3	37	每周日21:00结算，士气高者为胜方阵营。
STR_CAMPINFO_TIP4	127	每周日21:00结算，士气高者为胜方阵营。本方阵营胜利，并且攻防战期间参与击退首领次数超过10次者，下周一可获得【血踪万里】属性称号。
STR_UISET_SKILLEFFECT	16	显示招式施放提示
STR_SCORES	6	薪火点
STR_EXTERIORBOX_SHOWEXTERIOR	8	显示外观
STR_EXTERIORBOX_SAVEEXTERIOR	8	保存外观
STR_EXTERIORBOX_SHOWHAT	8	隐藏帽子
STR_EXTERIORBOX_EXTERIOR	4	外观
STR_EXTERIORBOX_FREETITLE	12	换装免费券：
STR_EXTERIORBOX_PAGEPREV	6	上一页
STR_EXTERIORBOX_PAGENEXT	6	下一页
STR_EXTERIORBOX_TRYONE	8	单件预览
STR_EXTERIORBOX_TRYALL	8	套装预览
STR_EXTERIORBOX_TRYONE2	4	预览
STR_EXTERIORBOX_TRYALL2	4	套装
STR_EXTERIORBOX_PAY	8	单件续费
STR_EXTERIORBOX_FREETITLE2	12	易容免费券：
STR_EXTERIOR_TITLE	4	换装
STR_HAIRSHOP_BUTTON1	8	购买全部
STR_HAIRSHOP_BUTTON2	8	购买发型
STR_HAIRSHOP_BUTTON3	8	购买脸型
STR_EXTERIOR_OVERVIEW	4	首页
STR_EXTERIOR_BUY	8	最近获得
STR_EXTERIORBUY_TIP	58	请将背包中的帽子、衣服、腰带、护腕、或鞋子放入左侧格子中。
STR_EXTERIORBUY_TITLE	4	外观
STR_HIDE_EXTERIOR	12	勾选显示外观
STR_EXTERIORBUY_TIP1	20	你所拥有的换装免费券
STR_EXTERIORBOX_MY	12	已拥有的部件
STR_EXTERIORBOX_SHAIXUAN1	8	筛选帽子
STR_EXTERIORBOX_SHAIXUAN2	8	筛选衣服
STR_EXTERIORBOX_SHAIXUAN3	8	筛选腰带
STR_EXTERIORBOX_SHAIXUAN4	8	筛选护腕
STR_EXTERIORBOX_SHAIXUAN5	8	筛选鞋子
STR_MIDDLEMAP_RICHANGQUEST	16	显示日常任务标记
STR_MIDDLEMAP_LOWQUEST	18	显示低等级任务标记
STR_MIDDLEMAP_HUISEQUEST	16	显示灰色任务标记
STR_SCREEN_CAMERA_SET	8	镜头设置
STR_SCREEN_SHAKE	8	屏幕震动
STR_UISETING_LOCKTARGET	12	锁定当前目标
STR_UISET_SCREENEFFECTS	12	开启提示特效
STR_QUESTTRACE_LEVEL18	116	18级未付费角色，将无法获得任何形式的阅历增长及任务目标个数的增加，同时也无法正常接交任务。请充值后重新登录游戏即可。
STR_TITLE_MEMBER	8	加入会员
STR_LABEL_CODE	6	验证码
STR_MOTP_TIP	14	请输入MOTP号码
STR_ITEMBOX_LOOT1	8	全部领取
STR_MIDDLEMAP_ACTIVEQUEST	16	显示活动任务标记
STR_EXIT_CHOOSE	8	确定退出
STR_REGRESSIONPANEL_DAY0	3	0天
STR_MIDDLEMAP_QUESTMARK	12	显示任务标记
STR_MIDDLEMAP_MARKSETTING	8	标记设置
STR_TANLENT_DISHULEFT	10	剩余点数：
STR_CRAFT_CAIJI	4	采集
STR_CRAFT_ZHIZAO	4	制造
STR_CRAFT_TONGYONG	4	通用
STR_MYSTIQUEL_DRESSTITLE	12	已装备秘笈：
STR_MONEY_PVE	3	PVE
STR_MONEY_PVP	3	PVP
STR_SPRINTHELP_TITLE	10	轻功分解图
STR_BUBBLE_BUTTON	8	查看详细
STR_UNLOCKING_INFO	8	保护范围
STR_MIJING_MENPAI	8	门派推荐
STR_GUILD_WAIJIAO	4	外交
STR_ACTIVE_JIANGLI1	22	未领取奖励的活动个数：
STR_ACTIVE_JIANGLI2	18	具体奖励可点开查看
STR_EXTERIOR_RENEW	28	请选择以下一种方式进行续费：
STR_TONGTREE_GONG	8	藏珍阁：
STR_TONGTREE_DAN	8	圣手坊：
STR_CHARACTER_PRESTIGE	6	威望：
STR_ROLECHANGE_TITLE	8	头像选择
STR_ROLECHANGE_MP	8	门派头像
STR_ROLECHANGE_GX	8	江湖头像
STR_VIDEO_TIP	30	（2X、4X在窗口模式下才可开启）
STR_FIGHTINGSTATISTIC_TITLE	8	伤害统计
STR_QUESTTRACE_TIP	26	此任务不能在团队队伍中完成
STR_EXTERIORBUY_TOTAL	6	结算：
STR_GUILDADDMEMBER_QUANXUAN	4	全选
STR_ITEMBUY_BUY	4	购买
STR_ACTIVITYTIP_TITLE	10	活动详情：
STR_ACTIVITYTIP_CHAKAN	8	点击查看
STR_YY_TITLE	6	开启YY
STR_TITLE_SAFE	8	账号安全
STR_RANK_TITLE	6	风云录
STR_PCHANGC_TITLE1	8	个人排名
STR_PCHANGC_TITLE2	14	浩气盟帮会排名
STR_PCHANGC_TITLE3	14	恶人谷帮会排名
STR_PCHANGC_TITLE4	12	名剑大会排名
STR_SYSTEM_BAG	164	<text>text="背包" font=65 </text><text>text="  （<KEY OPENORCLOSEALLBAGS>）"font=65</text><text>text="\\\n点击可打开你的背包，可将拾取的物品放入。" font=106 </text>
STR_NEW_CHAT	34	<text>text="新建聊天窗口"  </text>
STR_SHOP_BUY2	8	高级回购
STR_EQUIPMENTSCORE	8	装备分数
STR_MIANBU	4	面部
STR_BEIBU	4	背部
STR_YAOBU	4	腰部
STR_TRAIN_ANIMIALS	4	驯养
STR_TRAIN_LEVEL	6	等级：
STR_TRAIN_EVENT	8	驯养事件
STR_EVENT_TIME	10	持续时间：
STR_SEE_SOLUTION	12	查看解决办法
STR_FRIEDFEED	4	喂食
STR_PUTFEED	8	投入食物
STR_THISATTRIBUTE	4	本级
STR_NEXTATTRIBUTE	4	下级
STR_INTRODUCTION_ANIMALS	4	简介
STR_SATUATUIN	6	饱食度
STR_ANIMALS_ATTRIBUTE	4	属性
STR_ZHAOHUAN_ANIMALS	4	召唤
STR_FRIEDEVENT	8	驯养事件
STR_SOLUTION	10	解决办法：
STR_EVENT AWARD	10	完成奖励：
STR_EVENT_DESSCRIPT	10	事件描述：
STR_CHILDBAG	6	幼仔栏
STR_HORSE_BOX	4	马厩
DOMETICATE_STOP	4	中止
STR_PCHANGC_TITLE5	12	试炼之地排名
STR_RANK_TRIALSNUM	8	通关层数
STR_RANK_TRIALSSCORE	8	通关总分
STR_RANK_TRIALSCSCORE	8	装备总分
STR_CALENDER_CHARGETRWARD	8	充值奖励
STR_TITLE_RESTART	8	重新开始
STR_TITLE_CONTINUE	4	继续
STR_CROSSING_TITLE	12	本层总积分：
STR_CROSSING_TITLE2	14	历史最高积分：
STR_CROSSING_TITLE5	4	选关
STR_CROSSING_TITLE6	8	试炼之地
STR_PROMISED_KILL	9	击杀/被杀
STR_SKILLSHORTBAR_TIP	8	自动放置
STR_EQUIP_PNEDENT_HELM	8	面部挂件
STR_EXTERIOR_HAD	8	永久拥有
STR_EXTERIORBOX_SHOP	6	成衣店
STR_LOGINLOGO_TIP	17	按ESC可跳过动画。
STR_SHOUW_CAP	12	勾选显示帽子
STR_RIDE_HUNGRY	4	饥饿
STR_CUSTOM_SUIT1	11	自定义套装1
STR_CUSTOM_SUIT2	11	自定义套装2
STR_CUSTOM_SUIT3	11	自定义套装3
STR_CROSSING_EXIT	8	退出挑战
STR_CROSSING_CONTIUNE	8	继续挑战
STR_CROSSING_REWARD	18	评分越高，奖励越高
STR_GUILD_BANK_TG	6	天工库
STR_ATTRIBUTE_LESS	40	坐骑属性有所衰减，通过喂食可以提高饱食度
STR_AWARD_EXPLAIN	18	充值激活码兑换奖励
STR_AWARD_EXCHANGE	4	兑换
STR_HOTKEY_DEFAULT1	8	恢复配置
STR_HOTKEY_MSGBOX	14	你确定要恢复？
STR_CROSSING_TITLE_TOTAL_SCORE	8	总得分：
STR_FEED_GUIDE	20	点击打开驯养教学指引
STR_SKILL	8	招式镜头
STR_STAT_SIMPLEBLOOD	18	开启血量和内力精简
STR_STAT_SIMPLEBLOOD_TIP	53	当目标(或目标的目标) 血量或内力超过10万，开启精简模式
STR_STAT_SELF_SIMPLEBLOOD_TIP	38	当自身血量或内力超过10万，开启精简模式
STR_ANIMALS	4	宠物
STR_ANIMALMUTUAL	8	宠物交互
STR_MINIMAP_SURVEY	36	有奖调研，奖励于活动结束后统一发放。
STR_TRANSPARENT	16	禁用系统透明效果
STR_TRANSPARENT_TIP	80	禁用操作系统本身带有的使桌面、窗口等透明的效果，禁用此效果可大幅提高游戏流畅度。
STR_TANLENT_PROGRAM1	10	镇派方案一
STR_TANLENT_PROGRAM2	10	镇派方案二
STR_GUILD_OVERVIEW	4	总览
STR_GUILD_SCIENCETREESEE	10	查看天工树
STR_BATTLE_TONG	8	宣战帮会
STR_TONG_BUILD_YHXG	12	玉华玄宫建设
STR_TONG_BUILD_TJBD	12	天机宝殿建设
STR_DIPLOMACY_STATE	8	外交状态
STR_TONG_BUILD	8	帮会建设
STR_WEEK_ACTIVITY	8	本周活动
STR_ACTIVITY_GOING	14	正在进行的活动
STR_ACTIVITY_PASSED	12	已过期的活动
STR_ACTIVITY_CAN_JOIN	12	可参加的活动
STR_TITLE_VICE_BOSS	6	副帮主
STR_TONG_FORBIDDEN	6	禁言组
STR_TONG_COMMON	8	普通帮众
STR_TONG_MEMBERMANAGE	8	人员管理
STR_TONG_MEMBERMANAGE1	28	拖动至左侧的头衔中进行分配：
STR_GUILD_SCIENCEBRANCH3	8	涅槃分支
STR_GUILD_LAST	16	预览上次加点方式
STR_GUILD_SURE	4	确定
STR_TRANSPARENT_TIP1	136	你的操作系统开启了透明效果，关闭此效果可大幅提高游戏流畅度。你可在性能效果设置界面中寻找到此选项。\n\n请问你目前需要关闭系统透明效果吗？
STR_TECHTREE_TIP1	24	1.周一至周三可进行配置。
STR_TECHTREE_TIP3	24	3.消耗的帮会资金不退还。
