ID	Length	String
STR_GUILD_TRUNKPROUDUCE	16	天工树主干是帮会发展的基石，可在帮会领地高九问处开启并升级天工树，通过开启其中的节点帮众们可获得额外的能力。
STR_GUILD_SCIENCEBRANCH1	16	涅磐分支
STR_GUILD_SCIENCEBRANCH2	16	田园分支
STR_GUILD_SOWING	16	播种
STR_GUILD_ERADICATE	16	铲除
STR_GUILD_HARVEST	16	收获
STR_VEGETABLE_HEALTH	16	健康度：
STR_VEGETABLE_MATURE	16	成熟度：
STR_VEGETABLE_LAND	16	土地等级：
STR_VEGETABLE_TIP	16	请将种子放入左边框内进行播种
STR_GUILD_SALARYTIP2	16	发放俸钱的百分比总计需为100%才可正常发放。
STR_GUILD_BANKM	16	仓库权限
STR_GUILD_PAY_PERCENTAGE	16	发放俸钱比例：
STR_EQUIP_SCHOOLTJ	16	推荐门派
STR_EQUIP_DROP_ROLE	16	掉落角色
STR_TITILE_SOURCE	16	物品来源
STR_SERVERSEARCH	16	数据互通查询
STR_ADD_TITLE	16	充值
STR_GAME_ADD	32	游戏充值
STR_BUY_TIME	32	金钱购买时间
STR_SOLD_TIME	32	通宝兑换金钱
STR_PAYPATH_TITLE	32	点击打开充值面板,你可以通过这里进行账号充值。
STR_DANREN_TITLE	16	单人加入
STR_TIP_WORD	16	提示：
STR_BATTLE_ADD_TIP	32	        选择“小队加入”，可以和队友一起排队进入战场并肩作战。\n\n        选择“单人加入”，只有自己进入战场，进入战场后系统将自动分配队友。
STR_GUILD_SALARYTIP3	16	每人每次可获得俸钱上限为5万，超出部分将保留不予发放。
STR_TIP_MONEY	16	当前金钱携带上限为<D0>万金，超出该上限，将不能再继续获得金钱。
STR_TIP_MONEYMAX	16	你当前金钱携带上限为20万金，超出该上限，将不能再继续获得金钱。
STR_GUILD_MONEYTIP	16	发放俸钱最小单位为金
STR_TITLE_TOTALMONEY	16	帮会资金
STR_TITLE_GUILDDEP	16	帮会发展点
STR_PQ_PROTIME	16	阶段倒计时：
STR_PQ_FIELDPRO	16	公共任务阶段进度：
STR_PQ_INTRODUCE	16	详细介绍
STR_TIP_LANDTIP	16	种植等级与土地等级相同的种子并收获，该土地便可获得经验直至升级，越高等级的土地可种植越高等级的种子。
STR_TIP_HEALTHTIP	16	影响种子实际的收成个数，种子收成最大数乘以该健康度系数就是实际收成数，健康度最少不低于30%，收获数最少不低于一株。
STR_TIP_MATHURETIP	16	种子的生长情况，100%时可收获。
STR_TIP_NO_ZONE	16	未开启帮会领地时不能调整俸钱发放日期及比例。
STR_GUILD_EQUALLY	16	均分俸钱
STR_TITLE_EXPANDPOP	16	显示为阅历条
STR_TITILE_SOURCE	16	物品来源
STR_ACTIVE_NPC	16	显示活动NPC标记
STR_TITLE_KEY	16	请输入激活码：
STR_BUTTON_KEY	16	领取奖励
STR_HELPER_ACTIVEMORE	16	活动详情
STR_ACTIVE_NPC	16	显示活动NPC标记
STR_BANG_LEI	32	帮会擂台
STR_FINAL_TITLE	32	决赛
STR_POST_TITlE	32	逐鹿帖
STR_EVENTS_TITLE	32	赛事
STR_VOTE_TITLE	32	投票
STR_RANKING_TITLE	32	排名
STR_TOWAR_TITLE	32	对战
STR_RULES_TITLE	32	比赛规则
STR_GOOD_TITLE	32	浩气盟
STR_EVIL_TITLE	32	恶人谷
STR_NAME_TITLE	32	名字
STR_BANGHUI_TITLE	32	帮会
STR_MENPAI_TITLE	32	门派
STR_CHIYOU_TITLE	32	持有数
STR_TIME_TITLE	32	赛时
STR_ARENA_SCORES	16	票数
STR_JIFEN_TITLE	16	积分
STR_VOTE_PERSONS	32	已投票人数：
STR_VOTE_NUMBER	32	当前总票数：
STR_ARENA_VOTES	16	票数：
STR_HAVE_VOTES_TITLE	16	得票数
STR_ARENA_MATCH_TIME	16	赛程：
STR_ROLETYPE_MALE	32	英：（被动）内外功命中、每秒内力恢复、阴性内防提高。\n豪：（主动）解除减速效果并免疫减速3秒，修理一次全身装备。
STR_ROLETYPE_FEMALE	32	曼：（被动）元气、疗伤成效与被疗伤成效、阳性内防提高。\n妙：（主动）解除定身效果，延长水下呼吸时间和提高游泳速度。
STR_ROLETYPE_LITTLE_GIRL	32	灵：（被动）闪避、内外功会心、混元性内防提高。\n巧：（主动）恢复自身气血，解除自身不利效果。
STR_MIDDLEMAP_MAPPAGETITLE	16	地图
STR_TITLE_ADVANCED_SETTINGS	16	高级设置
STR_TITLE_EFFICIENCY	16	效率选项
STR_TITLE_PICTURE	16	渲染选项
STR_PARTY_DISABLE_INVITE	16	禁止别人组我
STR_GUILD_BANK_STORE	16	存入
STR_GUILD_BANK_TAKE	16	取出
STR_GUILD_BANK_ALLSTORE	16	全存
STR_GUILD_BANK_ALLTAKE	16	全取
STR_HELP_SOUND	16	新手帮助
STR_TIP_SOUND	16	系统提示
STR_TIPFEMALE	16	系统提示使用女声
STR_HELPVOLUME	16	新手帮助声音音量
STR_TIPVOLUME	16	系统提示声音音量
STR_TITLE_ON_MORTGAGE	16	月票竞猜
STR_TITLE_REWARD	16	领取奖励
STR_TITLE_MONTHLY	16	月度竞猜
STR_ARENA_VOTE_WINNER	32	你竞猜的玩家：
STR_ARENA_WINNER	32	当前擂主：
STR_ARENA_REWARD	16	奖励：
STR_ARENA_REWARD_SEND	32	(竞猜冠军错误仍将获得16000点江湖贡献值奖励，竞猜奖励不受江湖贡献周上限限制。)
STR_TITLE_EQUIPMENT	16	装备大全
STR_TITLE_DECLARATION	16	宣战
STR_TITLE_PROMISED	16	应战
STR_GUILD_DECLARATION	16	帮会宣战
STR_GUILD_UNION	16	帮会同盟
STR_GUILD_AGREED	16	帮会约战
STR_BATTLE_NAME	16	宣战的帮会名:
STR_BATTLE_Time	16	宣战时长:
STR_BATTLE_CONSUMPTION	16	消耗发展点:
STR_BATTLE_TIMEREMAINING	16	宣战冷却时间:
STR_BATTLE_ANNOUNCED	16	发起宣战
STR_PROMISED_TIME	16	战斗时间
STR_BANG_LEITAI	32	擂台
STR_TITLE_EQUIPMENT	16	装备大全
STR_ZHUANGBEI_CHAXUN	16	装备查询
STR_ZHUANGBEI_MIJING	16	秘境掉落
STR_ZHUANGBEI_SHANGREN	16	商人
STR_SYSTEM_TALENT	32	<text>text="镇派经脉" font=65 </text><text>text="  （<KEY TOGGLE_TALENT_PANEL>）"font=65</text><text>text="\\\n点击打开镇派经脉界面。" font=106 </text>
STR_VOTE_BANGGONG	16	江湖贡献奖励
STR_GUILD_SALARYTIP4	16	未领取的俸钱将会返还回帮会资金。
STR_TANLENT_TITLE	16	镇派经脉
STR_MIJING_INTRODUCE	16	秘境介绍
STR_MIJING_BACKGROUND	16	秘境背景
STR_ZHUANGBEI_DROP	16	装备掉落
STR_MYSTERIOUS_NOT	16	进入秘境不再显示
STR_MYSTERIOUS_YES	16	开启秘境提示
STR_PROMISED_State	16	战斗状态
STR_TONG_WAR_TIP	16	<text>text="帮会正在开战中" </text>
STR_WUXING_FEPRODUCE	16	五行石
STR_TITLE_ZHAOSHOU	16	招收
STR_TITLE_SHENGQING	16	申请
STR_GANG_LIST	16	帮会列表
STR_EQUIP_GANGS	16	推荐帮会
STR_NAME_BOSS	16	帮主名
STR_TITLE_APPLICATION	16	申请加入
STR_RANKING_GANGS	16	帮会排名
STR_RECOMMEND_NEXT	16	下周推荐名单竞标
STR_RECOMMEND_BEFORE	16	当前最低竞标费用:
STR_RECOMMENDLIST_MYBID	16	我的出价:
STR_RECOMMENDLIST_LIMIT	16	(加价最低限额:       )
STR_MONEY_OPTION	16	贡献值
STR_GUILDLIST_ENREGISTER	0	帮会登记
STR_GUILDLIST_ADLIST_CD	16	你所在的帮会已登记成功，24小时内只能登记一次。
STR_ADD_ADLIST_TIP	16	登记成功需要消耗一定的帮会资金，并至少会有一小时的上榜时间。
STR_TOP_TEN_NOTE	16	(请输入帮会资金)
STR_LEVEL_SEVENTYFIVE	16	75
STR_LEVEL_EIGHTY	16	80
STR_HERLP_QUESTTITLE	32	1-90级各等级段推荐任务区域：
STR_HERLP_SKILLTITLE	32	1-90级各等级段需学习的门派内功心法及特色轻功：
STR_HELP_SKILLTIP2	32	2.每个门派均有独门的轻功，想要习得本门轻功需先完成特定的任务才可。
STR_HELP_SKILLTIP3	32	3.蹑云逐月第三、四重均需完成相关的任务才可获得武学秘笈。
STR_HELPER_Filter8	32	下次登录不再弹出
STR_PLUGINS_TIP1	32	插件过期提醒
STR_PLUGINS_TIP2	32	由于客户端版本更新，您的插件版本已经过期，如果继续加载过期插件，将有可能影响界面错乱或是不能正常游戏。
STR_PLUGINS_TIP3	32	取消加载过期插件
STR_PLUGINS_TIP4	32	继续加载过期插件
STR_PLUGINS_TIP5	32	确定并进入游戏
STR_HELP_STITLE1	32	社交互动
STR_HELP_STITLE2	32	聊天互动
STR_HELP_STITLE3	32	社交
STR_HELP_STITLE4	32	组队
STR_HELP_STITLE5	32	交易
STR_HELP_STITLE1MSG1	32	社交互动主要包括：聊天互动、社交、交易、组队、师徒等方面内容。
STR_HELP_STITLE2MSG1	32	1、左键点击或按Enter回车键激活聊天输入框，输入文字后再次点击回车键即可发送信息，按R键可以快速回复。
STR_HELP_STITLE2MSG2	32	2、除了文字交流以外，您还可以通过点击对话栏最右侧的“笑脸”图标来展示角色不同的动作，来增加乐趣。
STR_HELP_STITLE2MSG3	32	3、聊天分为多个频道，方便针对不同场合以及聊天对象来选择。目前有近聊、地图、帮会、门派、阵营、队伍等多个频道。
STR_HELP_STITLE2MSG4	32	4、通过Ctrl+左键点击任务面板里的“任务名”或背包内的“物品图标”时，可把该名称快速显示在聊天栏中，供其他人查看。
STR_HELP_STITLE3MSG1	32	1、右键点击附近玩家的小头像，在弹出的交互面板中选择“好友”即可将对方加为好友。对方后确定申请后将和您结为双向好友。
STR_HELP_STITLE3MSG2	32	2、按O键打开社交界面，点击添加好友图标，在弹出的添加好友界面可以通过输入玩家姓名来添加不在身边的好友。
STR_HELP_STITLE3MSG3	32	3、在社交界面中左键点击好友名称会弹出好友的详细信息面板，包括好友名称、等级、门派和好感度等，还能自定义分组和备注内容。
STR_HELP_STITLE3MSG4	32	4、右键点击聊天栏中的玩家名字，在弹出的交互面板中可进行屏蔽玩家的操作。
STR_HELP_STITLE3MSG5	32	5、15级以上才可以添加别的玩家为仇人。右键点击玩家小头像，在弹出的交互面板上选择“加为仇人”即可将对方加入仇人名单。
STR_HELP_STITLE4MSG1	32	1、右键点击附近玩家的小头像，在弹出的交互面板中选择“组队”即可发送组队请求。对方收到您的请求后选择“接受”即可加入您的队伍。一个小队最多5个人。
STR_HELP_STITLE4MSG2	32	2、组队后，小队将享有阵法效果，将大大提升战斗力。
STR_HELP_STITLE4MSG3	32	3、组队后，队友在大地图和小地图上以蓝色圆点表示所在位置。右键点击小地图某处会有“黄色动态波纹”显示，方便您召集附近的队友。
STR_HELP_STITLE4MSG4	32	4、队长可以选择分配方式、分配物品品质、阵眼（发起阵法的核心人物），或将这三种权限分配给队伍中的任意队友。同时还能选择标记目标，方便队长标记不同目标，指挥多人战斗。
STR_HELP_STITLE4MSG5	32	5、当您帮助队友完成某个您已经完成的任务后，会获得一定的协助任务奖励。在任务界面右上方可以查看当前可协助任务状态。
STR_HELP_STITLE5MSG1	32	1、右键点击附近玩家的小头像，在弹出的交互面板中选择“交易”即可发送交易请求。对方收到交易请求后选择“接受”即可打开交易界面。
STR_HELP_STITLE5MSG2	32	2、鼠标右键单击或拖拽背包内的物品，即可将物品移至交易界面的交易位上。只有非绑定物品才可交易。
STR_HELP_STITLE5MSG3	32	3、想要交易银两的话，只需在交易界面上方的输入框内直接输入想要交易的银两数目即可。
STR_HELP_SKILLTIP4	32	3.部分招式需要其他招式的配合才可施展或是发挥更大的功效，例如：天策的龙牙需要配合穿云才可施放。
STR_HELP_MIDDLEMAPTIP1	32	共享任务
STR_HELPER_MIDDLEMAPTIP2	16	放弃任务
STR_HELPER_MIDDLEMAPTIP3	16	追踪任务
STR_HELPER_MIDDLEMAPTIP4	16	取消追踪
STR_JOINUS	16	招贤纳士
STR_RANDOM_SHUJI	16	书籍
STR_RANDOM_CAILIAO	16	材料
STR_SPEAK_VOLUME	16	角色对话音量
STR_PQ_FIELDPQ	16	世界公共任务
STR_TITLE_OPTIONSEVICE	16	增值服务
STR_BATTLEFIELD_DGPAGE	16	战场排队
STR_BATTLE_REWARD_TIP	32	进入战场，你将获得以下奖励：
STR_BATTLEFIELD_TIPS	32	每日12点至次日凌晨1点可获得战阶积分奖励；同时首次胜利将会获得额外奖励。
STR_LOGIN_KINGSOFT2	16	文网游备字[2011]C-RPG041号
STR_MONEY_TITLE1	16	金钱：
STR_TITLE_MESLINE_SETTINGS	16	设置
STR_FE_QUICKLVUP	16	快速精炼
STR_FE_QUICKTITLE	16	五行石快速精炼
STR_FE_QUICKTIP	16	请选择精炼后所得五行石相关信息
STR_FE_QUICKSELECT1	16	* 请选择类型：
STR_FE_QUICKSELECT2	16	* 请选择等级：
STR_FE_QUICKSELECT3	16	* 请填写数量：
STR_FE_QUICKTIP1	16	消耗
STR_FE_QUICKTIP2	16	不绑定的五行石、
STR_FE_QUICKTIP3	16	精力及金钱
STR_FE_QUICKTITLE1	16	消耗资源
STR_FE_QUICKTITLE2	16	消耗量
STR_FE_QUICKTITLE3	16	拥有量
STR_FE_CHANGEPANEL	16	普通精炼
STR_FE_FEEAENTITLE	16	*最终可获得：
STR_LOGIN_KINGSOFT3	16	出版物ISBN号：978-7-89989-182-7
STR_LOGIN_KINGSOFT4	16	批准文号：科技与数字【2011】259号
STR_LOGIN_KINGSOFT5	16	著作权登记号：2010SRBJ0227
STR_HURT_STAT	16	伤害(治疗)统计
STR_SKILL_NAME	16	技能名称
STR_HURT_DEGREE	16	次数
STR_HURT	16	伤害/治疗
STR_HURT_PROPORTION	16	比重
STR_SKILL_START	16	具体技能统计
STR_SKILL_STYLE	16	技能类型
STR_START_LEAST	16	最小
STR_START_AVERAGE	16	平均
STR_START_MOST	16	最大
STR_FIGHTING_SWITCH	16	点击切换：单次数据 / 全程统计
STR_FIGHTING_HISTORY	16	查看当前统计历史记录
STR_FIGHTING_OUTPUT	16	发布统计信息到指定的频道
STR_FIGHTING_CLEAR	16	清除统计数据
STR_FIGHTING_TYPE	16	切换统计类型
STR_FIGHTING_STITLE	16	战斗相关
STR_DAMAGE_STITLE	16	伤害统计
STR_TRADE_EXPLANE	16	交易物品发生过改变请仔细确认后交易。
STR_MONTHLYCARD_TITLE1	16	求购通宝时间
STR_MONTHLYCARD_MODE1	16	求购模式：
STR_MONTHLYCARD_TIME1	16	求购时间：
STR_MONTHLYCARD_VALUE1	16	求购价格：
STR_MONTHLYCARD_MONEY	16	拥有金额：
STR_MONTHLYCARD_EXPLAIN1	16	求购说明：
STR_MONTHLYCARDP_BUYER	16	求购者
STR_MONTHLYCARDP_DAYS1	16	求购时间
STR_BUY1	16	成交
STR_CANCEL_SELL1	16	取消求购
STR_MONTHLYCARDP_BUY1	16	求购通宝
STR_SOLD_TIME1	32	通宝换购金钱
STR_MONTHLYCARD_VALUE2	16	手续费用：
STR_MONEY_SELL	16	求购
STR_KOREA_LOGO	16	开启标识提示
STR_FULLSCREEN_PANEL	32	窗口最大化模式
STR_FRIEND_EBLACKLIST_QICHANG	32	屏蔽气场
STR_MERGE_DAMAGE	32	配合子弹出现
STR_SKILL_TITLE	32	技能名字
STR_TONG_BUILD_FINISH	16	建设完成
STR_TONG_BUILD_GANG_UNSTART	16	未开启工房建设
STR_TONG_BUILD_DAN_UNSTART	16	未开启丹房建设
STR_TONG_START_ZHUJIUJIE	16	击杀猪九戒
STR_TONG_START_PIG	16	开启活动
STR_TITLE_TONGBAO	16	通宝：
STR_TITLE_BARBERSHOP	16	易容
STR_HAIRSHOP_TITLE	16	花费明细
STR_HAIRSHOP_TIP	16	少林侠士需完成少林代掌门玄钟给予的任务，方可进行易容。
STR_MINIMAP_RANK	32	<text>text="风云录" font=163 </text><text>text="\\\n记录每周江湖风云排名。" font=106 </text>
STR_SKILL_COOLDOWN	16	显示技能栏CD
STR_INTERCALATE_PASSWORD	16	设置密码
STR_AFFIRM_PASSWORD	16	确认密码
STR_QUIZ_PASSWORD	16	密码提问
STR_ANSWER_PASSWORD	16	回答问题
STR_UNLOCKING_PASSWORD	16	解锁
STR_CANCEL_RESET	16	取消重置
STR_RESET_PASSWORD	16	重置密码
STR_BATTLE_MAP_SWITCH	16	开启战场小地图
STR_CAMP_QUEUE_TIP	32	攻防排队配置
STR_UISET_MX	16	模型精度(需重启游戏)
STR_TANGMEN_ANQI	16	千机匣
STR_XIAOYAOWW	32	逍遥问问
STR_FE_RESET	16	属性重铸
STR_FE_FECOLORSTONE	16	五彩石精炼
STR_FE_CSTIP1	16	加入一颗同等级五彩石可进行属性重铸
STR_FE_CSTIP2	16	加入八颗同等级五彩石可进行精炼
STR_PERSONALLY_APPRENTICE	16	亲传弟子
STR_PERSONALLY_MASTER	16	亲传恩师
STR_FIND_JHYL	16	查询江湖资历
STR_APPRENTICE_CLASS	16	传授等级:
STR_TITLE_APPRENTICE	16	可收亲传弟子:
STR_MENTOR__PATXT	16	       满80级的大侠可以收亲传弟子。\n       在资料片《巴蜀风云》开启后新建立的帐号，能拥有一个可成为亲传弟子的角色。       账号中其中一个角色可拜其他玩家为亲传恩师，当这个角色成为亲传弟子后，帐\n号下的其他角色不能再拜亲传恩师。\n       注：在《巴蜀风云》资料片开启前没有充值记录的帐号，也视为拥有亲传弟子的资格。\n       当你成为亲传恩师后，每当亲传弟子在完成英雄秘境日常《大战》系列时，系统将发送奖励邮件给你。每份奖励邮件可获得侠义值、江湖贡献值、监本印文和威望值的奖励，所有的奖励将无视周上限。\n       江湖资历越高的大侠，其传授等级越高，进而可以收越多的亲传弟子，最多3个。
STR_MENTOR__PMTXT	16	       在资料片《巴蜀风云》开启后新建立的帐号，能拥有一个可成为亲传弟子的角色。账号中其中一个角色可拜其他玩家为亲传恩师，当这个角色成为亲传弟子后，帐号下的其他角色不能再拜亲传恩师。\n       注：在《巴蜀风云》资料片开启前没有充值记录的帐号，也视为拥有亲传弟子的资格。\n       未满80级或满80级未满14天的小侠才能成为亲传弟子。\n       当你成为亲传弟子后，每当完成英雄秘境日常《大战》系列时，将额外获得江湖贡献值和威望值奖励。
STR_WORSHIP__MENTOR	16	拜亲传恩师
STR_TITLE_MENTOR_LEAVE	32	出师
STR_FIND_THE_APPRENTICE	32	拜亲传恩师
STR_TITLE_MASTER	16	亲传恩师
STR_TITLE_APPRENTICE	16	亲传弟子
STR_BATTTLE_MAP_SETTING	16	功能配置
STR_PROPERTY_ENERGY	16	能量
STR_RANKINGON_TITLE	32	排名：
STR_V_L_TITLE	32	胜-负
STR_PCHANGC_QUEUE	16	个人场次
STR_TITLE_CHANGC	16	队伍场次
STR_FRIEND_ADD	16	添加成员
STR_PCHANGC_UNDER	16	个人贡献点
STR_PCHANGC_UNDER2	16	个人贡献：
STR_SYSTEM_AMPHITHEATER	32	<text>text="名剑大会" font=65 </text><text>text="  （<KEY TOGGLE_ARENA_PANEL>）"font=65</text><text>text="\\\n点击打开名剑大会界面。" font=106 </text>
STR_UISET_ARENA	32	离开论剑台
STR_INTRODUCTION_ARENA	32	       名剑大会，十年一开，藏剑山庄再开论剑大比，择数处武林圣地为论剑台。论剑台上，可供高手于上比武论剑，自有藏剑山庄之庄客记录演武胜负于论剑榜上。此次论剑，特有藏剑山庄高手匠人或打造或收集之利刃宝甲为酬，专供当代武学高手论剑争雄。
STR_TITLE_ARENA	32	名剑大会
STR_JIESUAN_TITLE	16	结算
STR_JIFEN_GRADEON	16	积分：
STR_TEAM_ARENA	32	名剑队名
STR_HELPER_ACTIVE	16	活动广告
STR_STAT_TOWFORMAT	16	同时显示数值和百分比
STR_PROPERTY_SJZ	16	神机值
STR_TM_QIANJI_XIA	16	点击打开(关闭)唐门千机匣
STR_SPRINT_POWER	32	<text>text="气力值" font=65 </text><text>text="\\\n双击W键，进入新轻功状态；按住W键，保持新轻功状态；松开W键，结束轻功状态。在新轻功状态中，连续点击空格键，可以在空中做出各式动作。" font=106 </text>
STR_QINGONG_CLOSE	32	轻功镜头
STR_UISETTING_PARTY_SHOW	32	组队时显示
STR_ACTIVE_AWARD	16	可领取奖励
STR_TITLE_MODIFY_PASSWORD	16	修改密码
STR_TITLE_OLD_PASSWORD	16	旧密码
STR_TITLE_NEW_PASSWORD	16	新密码
STR_LOOTROLL_NO	32	不要
STR_TIP_ROLLCANCEL_NO	32	<text>text="不要" font=163 </text><text>text="\\\n这件物品不适合我，我不要它！" font=106 </text>
STR_TIP_GREED_LEAKAGE	32	<text>text="捡漏" font=163 </text><text>text="\\\n这件物品不适合我，但是我也想要！" font=106 </text>
STR_TIP_ROLL_TAKE	32	<text>text="我要" font=163 </text><text>text="\\\n我想要这件物品！我要参与分配！" font=106 </text>
STR_LOOTROLL_ROLL_TAKE	32	我要
STR_LOOTROLL_GREED_LEAKAGE	32	捡漏
STR_MODIFY_PASSWORD	32	右键点击，可以修改密码
STR_HAIRSHOP_TIP1	16	下次更换此发型只需花费1500通宝。
STR_OPEN_QJX	16	点击可打开千机匣。
STR_BANK_SAVE	16	将金钱存入储物箱中
STR_BANK_TAKE	16	将金钱取出储物箱
STR_MINIMAP_CIPHERLOCK	16	<text>text="安全锁(角色下线后自动锁定)" font=163 </text><text>text="\\\n锁定角色交易等操作，保障财产安全。" font=106 </text>
STR_RANGE_PROVIDE	16	锁定范围
STR_RANGE_CHOICE	16	可选锁定
STR_CONFIRMATION_PASSWORD	16	再次确认
STR_PWCHOICE_TITLE	16	安全锁服务
STR_TYPE_TITLE	16	选择体型
STR_CHOICE_TITLE	16	选择门派
STR_EASY_TITLE	16	上手难度
STR_TITLE_INTRODUCE	16	内功心法
STR_TITLE_DEMONSTRATION	16	技能演示
STR_TITLE_ABILITY	16	能力
STR_TITLE_OUTBREAK	16	爆发
STR_TITLE_ENDURANCE	16	续航
STR_TITLE_AUXILIARY	32	辅助
STR_TITLE_CONTROL	32	控制
STR_TITLE_MABEUVER	32	机动
STR_WNDRANG_TRANSACTION	16	交易
STR_WNDRANG_AUCTION	16	拍卖行
STR_WNDRANG_SHOP	16	商店
STR_WNDRANG_MAIL	16	邮寄
STR_WNDRANG_DONATION	16	捐款
STR_WNDRANG_WAGE	16	工资
STR_WNDRANG_EQUIPMENT	16	装备
STR_WNDRANG_FIVEESTONE	16	五行石
STR_WNDRANG_WAREHOUSE	16	仓库
STR_WNDRANG_BHWAREHOUSE	16	帮会仓库
STR_WNDRANG_GIVEWAGE	16	发放俸钱
STR_WNDRANGE_DONATIOR	32	帮会捐赠
STR_WNDRANG_EQUIPMENTBRANCE	16	装备分解
STR_WNDRANG_EARNINGS	16	通宝
STR_WNDRANG_TRANSACTIONTIPS	32	无法与其他玩家进行交易
STR_WNDRANG_AUCTIONTIPS	32	无法使用拍卖行相关功能
STR_WNDRANG_SHOPTIPS	16	无法使用商店相关功能
STR_WNDRANG_MAILTIPS	16	无法邮寄和收取物品
STR_WNDRANG_DONATIONTIPS	16	无法使用捐赠相关功能
STR_WNDRANG_WAGETIPS	32	无法使用工资相关功能
STR_WNDRANG_EQUIPMENTTIPS	32	无法对装备进行相关功能操作
STR_WNDRANG_FIVEESTONETIPS	16	无法对五行石进行相关操作
STR_WNDRANG_WAREHOUSETIPS	16	无法使用仓库相关功能
STR_WNDRANG_BHWAREHOUSETIPS	16	无法使用帮会仓库相关功能
STR_WNDRANG_GIVEWAGETIPS	16	无法使用发放俸钱相关功能
STR_WNDRANGE_DONATIORTIPS	32	无法使用帮会捐赠相关功能
STR_WNDRANG_EQUIPMENTBRANCETIPS	16	无法使用装备分解相关功能
STR_WNDRANG_EARNINGSTIPS	16	无法进行通宝交易的操作
STR_TITLE_ABILITY_TXT	16	成长路线
STR_TITLE_TYPE_TXT	16	选择形象
STR_PAYREMIND_TIP	32	试玩账号需要充值后，才可进行以下操作：
STR_PAYREMIND_TITLE	16	付费提示
STR_FOCUS_TXT	32	失去焦点时播放
STR_CAMPINFO_TIPTITLE	16	士气获取方式
STR_CAMPINFO_TIP1	16	南屏昆仑之役，胜利阵营可获得300分。每场攻防结束时，激活首领数多的阵营可获得当前激活首领数*100积分。
STR_CAMPINFO_TIP2	16	每场攻防战结束时，激活首领数多的阵营可获得当前激活首领数*100分。
STR_CAMPINFO_TIPTITLE2	16	胜负判断及额外奖励：
STR_CAMPINFO_TIP3	16	每周日21:00结算，士气高者为胜方阵营。
STR_CAMPINFO_TIP4	32	每周日21:00结算，士气高者为胜方阵营。本方阵营胜利，并且攻防战期间参与击退首领次数超过10次者，下周一可获得【血踪万里】属性称号。
STR_UISET_SKILLEFFECT	16	显示招式施放提示
STR_SCORES	32	薪火点
STR_EXTERIORBOX_SHOWEXTERIOR	16	显示外观
STR_EXTERIORBOX_SAVEEXTERIOR	16	保存外观
STR_EXTERIORBOX_SHOWHAT	16	隐藏帽子
STR_EXTERIORBOX_EXTERIOR	16	外观
STR_EXTERIORBOX_FREETITLE	16	换装免费券：
STR_EXTERIORBOX_PAGEPREV	16	上一页
STR_EXTERIORBOX_PAGENEXT	16	下一页
STR_EXTERIORBOX_TRYONE	16	单件预览
STR_EXTERIORBOX_TRYALL	16	套装预览
STR_EXTERIORBOX_TRYONE2	16	预览
STR_EXTERIORBOX_TRYALL2	16	套装
STR_EXTERIORBOX_PAY	16	单件续费
STR_EXTERIORBOX_FREETITLE2	16	易容免费券：
STR_EXTERIOR_TITLE	16	换装
STR_HAIRSHOP_BUTTON1	16	购买全部
STR_HAIRSHOP_BUTTON2	16	购买发型
STR_HAIRSHOP_BUTTON3	16	购买脸型
STR_EXTERIOR_OVERVIEW	16	首页
STR_EXTERIOR_BUY	16	最近获得
STR_EXTERIORBUY_TIP	16	请将背包中的帽子、衣服、腰带、护腕、或鞋子放入左侧格子中。
STR_EXTERIORBUY_TITLE	16	外观
STR_HIDE_EXTERIOR	16	勾选显示外观
STR_EXTERIORBUY_TIP1	16	你所拥有的换装免费券
STR_EXTERIORBOX_MY	16	已拥有的部件
STR_EXTERIORBOX_SHAIXUAN1	16	筛选帽子
STR_EXTERIORBOX_SHAIXUAN2	16	筛选衣服
STR_EXTERIORBOX_SHAIXUAN3	16	筛选腰带
STR_EXTERIORBOX_SHAIXUAN4	16	筛选护腕
STR_EXTERIORBOX_SHAIXUAN5	16	筛选鞋子
STR_MIDDLEMAP_RICHANGQUEST	32	显示日常任务标记
STR_MIDDLEMAP_LOWQUEST	32	显示低等级任务标记
STR_MIDDLEMAP_HUISEQUEST	32	显示灰色任务标记
STR_SCREEN_CAMERA_SET	8	镜头设置
STR_SCREEN_SHAKE	8	屏幕震动
STR_UISETING_LOCKTARGET	32	锁定当前目标
STR_UISET_SCREENEFFECTS	16	开启提示特效
STR_QUESTTRACE_LEVEL18	32	18级未付费角色，将无法获得任何形式的阅历增长及任务目标个数的增加，同时也无法正常接交任务。请充值后重新登录游戏即可。
STR_TITLE_MEMBER	16	加入会员
STR_LABEL_CODE	8	验证码
STR_MOTP_TIP	32	请输入MOTP号码
STR_ITEMBOX_LOOT1	16	全部领取
STR_MIDDLEMAP_ACTIVEQUEST	32	显示活动任务标记
STR_EXIT_CHOOSE	32	确定退出
STR_REGRESSIONPANEL_DAY0	32	0天
STR_MIDDLEMAP_QUESTMARK	16	显示任务标记
STR_MIDDLEMAP_MARKSETTING	16	标记设置
STR_TANLENT_DISHULEFT	16	剩余点数：
STR_CRAFT_CAIJI	16	采集
STR_CRAFT_ZHIZAO	16	制造
STR_CRAFT_TONGYONG	16	通用
STR_MYSTIQUEL_DRESSTITLE	16	已装备秘笈：
STR_MONEY_PVE	16	PVE
STR_MONEY_PVP	16	PVP
